Tipologia intervento,Marca,Modello pompa di calore,Modello caldaia a condensazione,Identificativo modello unità esterna,Identificativo modello unità interna,Potenza termica Pompa di Calore [kWt],Presenza inverter,COP,Potenza termica caldaia a condensazione,Rendimento termico utile caldaia
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE 25 R,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""17,60"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE 35 R,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""31,39"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE X 25 C p,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""19,46"",""96,7"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE X 30 C p,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""24,38"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE X 35 C p,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""29,25"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE X 20 R p,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""19,46"",""96,7"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE X 30 R p,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""29,25"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE E 25 C,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""24,18"",""96,6"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE E 25 C DIN,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""24,18"",""96,6"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE E 32 C,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""28,10"",""96,5"""
"2.E,BERETTA,HYDRO UNIT M 006,METEO GREEN H 25 C.S.I.,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""19,62"",""98,4"""
"2.E,BERETTA,HYDRO UNIT M 006,METEO GREEN H 30 C.S.I.,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 006,METEO GREEN H BOX 25 CSI,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""19,62"",""98,4"""
"2.E,BERETTA,HYDRO UNIT M 006,METEO GREEN H BOX 30 CSI,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 006,METEO GREEN H BOX 30 RSI,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 006,TOWER GREEN HE HYBRID 35/200 B.S.I.,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""33,29"",""96,2"""
"2.E,BERETTA,HYDRO UNIT M 006,TOWER GREEN HE HYBRID S 35/200 B.S.I.,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""33,29"",""96,2"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE X 25C,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""19,50"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE X 30C,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""24,43"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE X 35C,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""31,23"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE X 25R,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""19,50"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE X 35R,HYDRO UNIT M 006,-,""6,35"",SI,""4,95"",""31,23"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE EVO X 25C (20206141),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""19,53"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE EVO X 30C (20206142),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""24,42"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE EVO X 35C (20206143),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""31,19"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE EVO X 25R (20206144),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""19,53"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 006,EXCLUSIVE EVO X 35R (20206145),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""31,19"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE EVO X 25C (20205312),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""19,53"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE EVO X 30C (20205313),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""24,42"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE EVO X 35C (20205314),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""29,28"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE EVO X 20R (20205315),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""19,53"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 006,MYNUTE EVO X 30R (20205316),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""29,28"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 006,CIAO X 25C MTN (20197875),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""19,40"",""97,0"""
"2.E,BERETTA,HYDRO UNIT M 006,CIAO X 25C GPL (20197877),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""19,40"",""97,0"""
"2.E,BERETTA,HYDRO UNIT M 006,CIAO X 30C (20197876),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006,CIAO X 15R( 20187766),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""14,51"",""96,7"""
"2.E,BERETTA,HYDRO UNIT M 006,CIAO X 25R (20187767),HYDRO UNIT M 006,-,""6,35 kWt"",Sì,""4,95"",""19,40"",""97,0"""
"2.E,BERETTA,HYDRO UNIT M 006 (20203413),METEO X 25C (20191298),HYDRO UNIT M 006 (20203413),-,""6,35"",Sì,""4,95"",""19,50"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006 (20203413),METEO X 30C (20191299),HYDRO UNIT M 006 (20203413),-,""6,35"",Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006 (20203413),MYNUTE X BOX 25C (20189653),HYDRO UNIT M 006 (20203413),-,""6,35"",Sì,""4,95"",""19,40"",""97,0"""
"2.E,BERETTA,HYDRO UNIT M 006 (20203413),MYNUTE X BOX 30C (20189654),HYDRO UNIT M 006 (20203413),-,""6,35"",Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006 (20203413),MYNUTE X BOX 30R (20197310),HYDRO UNIT M 006 (20203413),-,""6,35"",Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006 (20191951),METEO X 25C (20191298),HYDRO UNIT M 006 (20191951),-,""6,35"",SI,""4,95"",""19,50"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006 (20191951),METEO X 30C (20191299),HYDRO UNIT M 006 (20191951),-,""6,35"",SI,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006 (20191951),MYNUTE X BOX 25C (20189653),HYDRO UNIT M 006 (20191951),-,""6,35"",SI,""4,95"",""19,40"",""97,0"""
"2.E,BERETTA,HYDRO UNIT M 006 (20191951),MYNUTE X BOX 30C (20189654),HYDRO UNIT M 006 (20191951),-,""6,35"",SI,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 006 (20191951),MYNUTE X BOX 30R (20197310),HYDRO UNIT M 006 (20191951),-,""6,35"",SI,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE 25 C,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""17,60"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE 30 C,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""23,54"",""98,1"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE 35 C,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""31,39"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE 25 R,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""17,60"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE 35 R,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""31,39"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE X 25 C p,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""19,46"",""96,7"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE X 30 C p,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""24,38"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE X 35 C p,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""29,25"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE X 20 R p,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""19,46"",""96,7"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE X 30 R p,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""29,25"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE E 25 C,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""24,18"",""96,6"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE E 25 C DIN,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""24,18"",""96,6"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE E 32 C,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""28,10"",""96,5"""
"2.E,BERETTA,HYDRO UNIT M 008,METEO GREEN H 25 C.S.I.,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""19,62"",""98,4"""
"2.E,BERETTA,HYDRO UNIT M 008,METEO GREEN H 30 C.S.I.,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 008,METEO GREEN H BOX 25 CSI,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""19,62"",""98,4"""
"2.E,BERETTA,HYDRO UNIT M 008,METEO GREEN H BOX 30 CSI,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 008,METEO GREEN H BOX 30 RSI,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 008,TOWER GREEN HE HYBRID 35/200 B.S.I.,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""33,29"",""96,2"""
"2.E,BERETTA,HYDRO UNIT M 008,TOWER GREEN HE HYBRID S 35/200 B.S.I.,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""33,29"",""96,2"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE X 25C,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""19,50"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE X 30C,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""24,43"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE X 35C,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""31,23"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE X 25R,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""19,50"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE X 35R,HYDRO UNIT M 008,-,""8,4"",SI,""5,15"",""31,23"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE EVO X 25C (20206141),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""19,53"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE EVO X 30C (20206142),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""24,42"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE EVO X 35C (20206143),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""31,19"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE EVO X 25R (20206144),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""19,53"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 008,EXCLUSIVE EVO X 35R (20206145),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""31,19"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE EVO X 25C (20205312),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""19,53"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE EVO X 30C (20205313),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""24,42"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE EVO X 35C (20205314),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""29,28"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE EVO X 20R (20205315),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""19,53"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 008,MYNUTE EVO X 30R (20205316),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""29,28"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 008,CIAO X 25C MTN (20197875),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""19,40"",""97,0"""
"2.E,BERETTA,HYDRO UNIT M 008,CIAO X 25C GPL (20197877),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""19,40"",""97,0"""
"2.E,BERETTA,HYDRO UNIT M 008,CIAO X 30C (20197876),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008,CIAO X 25R( 20187767),HYDRO UNIT M 008,-,""8,40 kWt"",Sì,""5,15"",""19,40"",""97,0"""
"2.E,BERETTA,HYDRO UNIT M 008 (20203414),METEO X 25C (20191298),HYDRO UNIT M 008 (20203414),-,""8,4"",Sì,""5,15"",""19,50"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008 (20203414),METEO X 30C (20191299),HYDRO UNIT M 008 (20203414),-,""8,4"",Sì,""5,15"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008 (20203414),MYNUTE X BOX 25C (20189653),HYDRO UNIT M 008 (20203414),-,""8,4"",Sì,""5,15"",""19,40"",""97,0"""
"2.E,BERETTA,HYDRO UNIT M 008 (20203414),MYNUTE X BOX 30C (20189654),HYDRO UNIT M 008 (20203414),-,""8,4"",Sì,""5,15"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008 (20203414),MYNUTE X BOX 30R (20197310),HYDRO UNIT M 008 (20203414),-,""8,4"",Sì,""5,15"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008 (20191952),METEO X 25C (20191298),HYDRO UNIT M 008 (20191952),-,""8,4"",SI,""5,15"",""19,50"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008 (20191952),METEO X 30C (20191299),HYDRO UNIT M 008 (20191952),-,""8,4"",SI,""5,15"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008 (20191952),MYNUTE X BOX 25C (20189653),HYDRO UNIT M 008 (20191952),-,""8,4"",SI,""5,15"",""19,40"",""97,0"""
"2.E,BERETTA,HYDRO UNIT M 008 (20191952),MYNUTE X BOX 30C (20189654),HYDRO UNIT M 008 (20191952),-,""8,4"",SI,""5,15"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 008 (20191952),MYNUTE X BOX 30R (20197310),HYDRO UNIT M 008 (20191952),-,""8,4"",SI,""5,15"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 010,EXCLUSIVE 30 C,HYDRO UNIT M 010,-,10,SI,""4,95"",""23,54"",""98,1"""
"2.E,BERETTA,HYDRO UNIT M 010,EXCLUSIVE 35 C,HYDRO UNIT M 010,-,10,SI,""4,95"",""31,39"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 010,EXCLUSIVE 35 R,HYDRO UNIT M 010,-,10,SI,""4,95"",""31,39"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 010,MYNUTE X 30 C p,HYDRO UNIT M 010,-,10,SI,""4,95"",""24,38"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 010,MYNUTE X 35 C p,HYDRO UNIT M 010,-,10,SI,""4,95"",""29,25"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 010,MYNUTE X 30 R p,HYDRO UNIT M 010,-,10,SI,""4,95"",""29,25"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 010,MYNUTE E 25 C,HYDRO UNIT M 010,-,10,SI,""4,95"",""24,18"",""96,6"""
"2.E,BERETTA,HYDRO UNIT M 010,MYNUTE E 25 C DIN,HYDRO UNIT M 010,-,10,SI,""4,95"",""24,18"",""96,6"""
"2.E,BERETTA,HYDRO UNIT M 010,MYNUTE E 32 C,HYDRO UNIT M 010,-,10,SI,""4,95"",""28,10"",""96,5"""
"2.E,BERETTA,HYDRO UNIT M 010,METEO GREEN H 30 C.S.I.,HYDRO UNIT M 010,-,10,SI,""4,95"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 010,METEO GREEN H BOX 30 CSI,HYDRO UNIT M 010,-,10,SI,""4,95"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 010,METEO GREEN H BOX 30 RSI,HYDRO UNIT M 010,-,10,SI,""4,95"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 010,TOWER GREEN HE HYBRID 35/200 B.S.I.,HYDRO UNIT M 010,-,10,SI,""4,95"",""33,29"",""96,2"""
"2.E,BERETTA,HYDRO UNIT M 010,TOWER GREEN HE HYBRID S 35/200 B.S.I.,HYDRO UNIT M 010,-,10,SI,""4,95"",""33,29"",""96,2"""
"2.E,BERETTA,HYDRO UNIT M 010,EXCLUSIVE X 30C,HYDRO UNIT M 010,-,10,SI,""4,95"",""24,43"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 010,EXCLUSIVE X 35C,HYDRO UNIT M 010,-,10,SI,""4,95"",""31,23"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 010,EXCLUSIVE X 35R,HYDRO UNIT M 010,-,10,SI,""4,95"",""31,23"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 010,EXCLUSIVE EVO X 30C (20206142),HYDRO UNIT M 010,-,""10,00 kWt"",Sì,""4,95"",""24,42"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 010,EXCLUSIVE EVO X 35C (20206143),HYDRO UNIT M 010,-,""10,00 kWt"",Sì,""4,95"",""31,19"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 010,EXCLUSIVE EVO X 35R (20206145),HYDRO UNIT M 010,-,""10,00 kWt"",Sì,""4,95"",""31,19"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 010,MYNUTE EVO X 30C (20205313),HYDRO UNIT M 010,-,""10,00 kWt"",Sì,""4,95"",""24,42"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 010,MYNUTE EVO X 35C (20205314),HYDRO UNIT M 010,-,""10,00 kWt"",Sì,""4,95"",""29,28"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 010,MYNUTE EVO X 30R (20205316),HYDRO UNIT M 010,-,""10,00 kWt"",Sì,""4,95"",""29,28"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 010,CIAO X 30C (20197876),HYDRO UNIT M 010,-,""10,00 kWt"",Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 010 (20203416),METEO X 30C (20191299),HYDRO UNIT M 010 (20203416),-,10,Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 010 (20203416),MYNUTE X BOX 30C (20189654),HYDRO UNIT M 010 (20203416),-,10,Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 010 (20203416),MYNUTE X BOX 30R (20197310),HYDRO UNIT M 010 (20203416),-,10,Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 010 (20191953),METEO X 30C (20191299),HYDRO UNIT M 010 (20191953),-,10,SI,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 010 (20191953),MYNUTE X BOX 30C (20189654),HYDRO UNIT M 010 (20191953),-,10,SI,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 010 (20191953),MYNUTE X BOX 30R (20197310),HYDRO UNIT M 010 (20191953),-,10,SI,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012,EXCLUSIVE 35 C,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""31,39"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 012,EXCLUSIVE 35 R,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""31,39"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 012,MYNUTE X 30 C p,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""24,38"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012,MYNUTE X 35 C p,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""29,25"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012,MYNUTE X 30 R p,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""29,25"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012,MYNUTE E 32 C,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""28,10"",""96,5"""
"2.E,BERETTA,HYDRO UNIT M 012,METEO GREEN H 30 C.S.I.,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 012,METEO GREEN H BOX 30 CSI,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 012,METEO GREEN H BOX 30 RSI,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""24,58"",""98,3"""
"2.E,BERETTA,HYDRO UNIT M 012,TOWER GREEN HE HYBRID 35/200 B.S.I.,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""33,29"",""96,2"""
"2.E,BERETTA,HYDRO UNIT M 012,TOWER GREEN HE HYBRID S 35/200 B.S.I.,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""33,29"",""96,2"""
"2.E,BERETTA,HYDRO UNIT M 012,EXCLUSIVE X 30C,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""24,43"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 012,EXCLUSIVE X 35C,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""31,23"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 012,EXCLUSIVE X 35R,HYDRO UNIT M 012,-,""12,1"",SI,""4,95"",""31,23"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 012,EXCLUSIVE EVO X 30C (20206142),HYDRO UNIT M 012,-,""12,10 kWt"",Sì,""4,95"",""24,42"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 012,EXCLUSIVE EVO X 35C (20206143),HYDRO UNIT M 012,-,""12,10 kWt"",Sì,""4,95"",""31,19"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 012,EXCLUSIVE EVO X 35R (20206145),HYDRO UNIT M 012,-,""12,10 kWt"",Sì,""4,95"",""31,19"",""97,5"""
"2.E,BERETTA,HYDRO UNIT M 012,MYNUTE EVO X 30C (20205313),HYDRO UNIT M 012,-,""12,10 kWt"",Sì,""4,95"",""24,42"",""97,7"""
"2.E,BERETTA,HYDRO UNIT M 012,MYNUTE EVO X 35C (20205314),HYDRO UNIT M 012,-,""12,10 kWt"",Sì,""4,95"",""29,28"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 012,MYNUTE EVO X 30R (20205316),HYDRO UNIT M 012,-,""12,10 kWt"",Sì,""4,95"",""29,28"",""97,6"""
"2.E,BERETTA,HYDRO UNIT M 012,CIAO X 30C (20197876),HYDRO UNIT M 012,-,""12,10 kWt"",Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012 (20203656),METEO X 30C (20191299),HYDRO UNIT M 012 (20203656),-,""12,1"",Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012 (20203656),MYNUTE X BOX 30C (20189654),HYDRO UNIT M 012 (20203656),-,""12,1"",Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012 (20203656),MYNUTE X BOX 30R (20197310),HYDRO UNIT M 012 (20203656),-,""12,1"",Sì,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012 (20191954),METEO X 30C( 20191299),HYDRO UNIT M 012 (20191954),-,""12,1"",SI,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012 (20191954),MYNUTE X BOX 30C (20189654),HYDRO UNIT M 012 (20191954),-,""12,1"",SI,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012 (20191954),MYNUTE X BOX 30R (20197310),HYDRO UNIT M 012 (20191954),-,""12,1"",SI,""4,95"",""24,40"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012T,EXCLUSIVE 35 C,HYDRO UNIT M 012T,-,""12,1"",SI,""4,95"",""31,39"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 012T,EXCLUSIVE 35 R,HYDRO UNIT M 012T,-,""12,1"",SI,""4,95"",""31,39"",""98,0"""
"2.E,BERETTA,HYDRO UNIT M 012T,MYNUTE X 30 C p,HYDRO UNIT M 012T,-,""12,1"",SI,""4,95"",""24,38"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012T,MYNUTE X 35 C p,HYDRO UNIT M 012T,-,""12,1"",SI,""4,95"",""29,25"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012T,MYNUTE X 30 R p,HYDRO UNIT M 012T,-,""12,1"",SI,""4,95"",""29,25"",""97,3"""
"2.E,BERETTA,HYDRO UNIT M 012T,MYNUTE E 32 C,HYDRO UNIT M 012T,-,""12,1"",SI,""4,95"",""28,10"",""96,5"""
"2.E,BERETTA,HYDRO UNIT M 012T,METEO GREEN H 30 C.S.I.,HYDRO UNIT M 012T,-,""12,1"",SI,""4,95"",""24,58"",""98,3"""
